co_code,company_name,co_stkdate,bse_pb,nse_pb,eps_on_stkdate
23709,ASTRAZENECA PHARMA INDIA LTD.,20150803,19.3548,19.3564,-1.268
23873,VAARAD VENTURES LTD.,20150803,7.187,NA,-0.0096
24028,ATLANTA LTD.,20150803,1.1604,1.1627,2.4785
24106,ATLAS CYCLES (HARYANA) LTD.,20150803,0.7957,0.7937,-85.0882
24230,KAVIT INDUSTRIES LTD.,20150803,0.6002,NA,0.0194
24306,ATUL AUTO LTD.,20150803,7.8582,7.8367,16.1007
24381,ATUL LTD.,20150803,3.4487,3.4396,72.8784
24496,AKSHARCHEM (INDIA) LTD.,20150803,1.4735,NA,19.2126
24570,AUNDE INDIA LTD.,20150803,1.3191,NA,-5.6513
24616,AURANGABAD PAPER MILLS LTD.,20150803,NA,NA,-2.3391
24663,AURO LABORATORIES LTD.,20150803,1.3407,NA,1.3317
24685,AUROBINDO PHARMA LTD.,20150803,7.6369,7.6505,26.2317
24774,AUSTIN ENGINEERING CO. LTD.,20150803,0.4769,NA,8.5399
24919,AUTOLINE INDUSTRIES LTD.,20150803,0.574,0.573,-26.3592
24921,AUTOLITE (INDIA) LTD.,20150803,1.8126,1.7986,1.6539
24967,AUTOMOBILE CORPN. OF GOA LTD.,20150803,1.8305,NA,16.242
24976,AUTOMOTIVE AXLES LTD.,20150803,3.7422,3.7836,15.1403
25009,AUTOPAL INDUSTRIES LTD.,20150803,4.1089,NA,1.9735
25159,AVANTEL LTD.,20150803,2.2435,NA,6.2153
25176,AVANTI FEEDS LTD.,20150803,7.4338,7.4552,153.7701
25290,SANOFI INDIA LTD.,20150803,6.0032,5.8753,71.1357
25487,DIVINUS FABRICS LTD.,20150803,32.855,NA,0.1122
25574,AVON LIFESCIENCES LTD.,20150803,6.6649,NA,-10.6356
25580,C N I RESEARCH LTD.,20150803,4.7843,NA,0.1437
25727,AXEL POLYMERS LTD.,20150803,1.6924,NA,0.2093
25754,ELIXIR CAPITAL LTD.,20150803,2.0403,NA,1.3096
25782,AXON VENTURES LTD.,20150803,0.1828,NA,0.0785
